	 0 	 0.299 	 0.000000 	 1
	 0 	 0.3 	 0.001340 	 0.99866
	 0 	 0.301 	 0.001076 	 0.998924
	 0 	 0.302 	 0.000880 	 0.99912
	 0 	 0.303 	 0.001513 	 0.998487
	 0 	 0.304 	 0.021181 	 0.978819
	 0 	 0.305 	 0.085504 	 0.914496
	 0 	 0.306 	 0.185535 	 0.814465
	 0 	 0.307 	 0.283918 	 0.716082
	 0 	 0.308 	 0.329725 	 0.670275
	 0 	 0.309 	 0.364996 	 0.635004
	 0 	 0.31 	 0.404425 	 0.595575
	 0 	 0.311 	 0.482209 	 0.517791
	 0 	 0.312 	 0.549832 	 0.450168
	 0 	 0.313 	 0.592927 	 0.407073
	 0 	 0.314 	 0.638762 	 0.361238
	 0 	 0.315 	 0.675754 	 0.324246
	 0 	 0.316 	 0.695873 	 0.304127
	 0 	 0.317 	 0.700556 	 0.299444
	 0 	 0.318 	 0.726030 	 0.27397
	 0 	 0.319 	 0.767895 	 0.232105
	 0 	 0.32 	 0.799123 	 0.200877
	 0 	 0.321 	 0.813992 	 0.186008
	 0 	 0.322 	 0.825102 	 0.174898
	 0 	 0.323 	 0.827911 	 0.172089
	 0 	 0.324 	 0.836227 	 0.163773
	 0 	 0.325 	 0.850531 	 0.149469
	 0 	 0.326 	 0.866001 	 0.133999
	 0 	 0.327 	 0.877219 	 0.122781
	 0 	 0.328 	 0.877552 	 0.122448
	 0 	 0.329 	 0.882366 	 0.117634
	 0 	 0.33 	 0.896990 	 0.10301
	 0 	 0.331 	 0.899121 	 0.100879
	 0 	 0.332 	 0.882627 	 0.117373
	 0 	 0.333 	 0.879461 	 0.120539
	 0 	 0.334 	 0.865010 	 0.13499
	 0 	 0.335 	 0.870928 	 0.129072
	 0 	 0.336 	 0.892298 	 0.107702
	 0 	 0.337 	 0.893986 	 0.106014
	 0 	 0.338 	 0.900143 	 0.099857
	 0 	 0.339 	 0.900687 	 0.099313
	 0 	 0.34 	 0.909131 	 0.090869
	 0 	 0.341 	 0.909497 	 0.090503
	 0 	 0.342 	 0.897995 	 0.102005
	 0 	 0.343 	 0.896522 	 0.103478
	 0 	 0.344 	 0.907939 	 0.092061
	 0 	 0.345 	 0.922519 	 0.077481
	 0 	 0.346 	 0.935242 	 0.064758
	 0 	 0.347 	 0.933200 	 0.0668
	 0 	 0.348 	 0.924810 	 0.07519
	 0 	 0.349 	 0.919404 	 0.080596
	 0 	 0.35 	 0.918710 	 0.08129
	 0 	 0.351 	 0.918225 	 0.081775
	 0 	 0.352 	 0.915936 	 0.084064
	 0 	 0.353 	 0.911146 	 0.088854
	 0 	 0.354 	 0.913205 	 0.086795
	 0 	 0.355 	 0.925181 	 0.074819
	 0 	 0.356 	 0.943057 	 0.056943
	 0 	 0.357 	 0.946878 	 0.053122
	 0 	 0.358 	 0.937611 	 0.062389
	 0 	 0.359 	 0.928015 	 0.071985
	 0 	 0.36 	 0.920350 	 0.07965
	 0 	 0.361 	 0.917167 	 0.082833
	 0 	 0.362 	 0.923545 	 0.076455
	 0 	 0.363 	 0.936791 	 0.063209
	 0 	 0.364 	 0.943356 	 0.056644
	 0 	 0.365 	 0.941370 	 0.05863
	 0 	 0.366 	 0.949084 	 0.050916
	 0 	 0.367 	 0.955119 	 0.044881
	 0 	 0.368 	 0.956598 	 0.043402
	 0 	 0.369 	 0.955396 	 0.044604
	 0 	 0.37 	 0.951200 	 0.0488
	 0 	 0.371 	 0.947430 	 0.05257
	 0 	 0.372 	 0.945000 	 0.055
	 0 	 0.373 	 0.944798 	 0.055202
	 0 	 0.374 	 0.950481 	 0.049519
	 0 	 0.375 	 0.958308 	 0.041692
	 0 	 0.376 	 0.963008 	 0.036992
	 0 	 0.377 	 0.964230 	 0.03577
	 0 	 0.378 	 0.963966 	 0.036034
	 0 	 0.379 	 0.965793 	 0.034207
	 0 	 0.38 	 0.966698 	 0.033302
	 0 	 0.381 	 0.966712 	 0.033288
	 0 	 0.382 	 0.962736 	 0.037264
	 0 	 0.383 	 0.955879 	 0.044121
	 0 	 0.384 	 0.950643 	 0.049357
	 0 	 0.385 	 0.948861 	 0.051139
	 0 	 0.386 	 0.951330 	 0.04867
	 0 	 0.387 	 0.957177 	 0.042823
	 0 	 0.388 	 0.963173 	 0.036827
	 0 	 0.389 	 0.968491 	 0.031509
	 0 	 0.39 	 0.969911 	 0.030089
	 0 	 0.391 	 0.970650 	 0.02935
	 0 	 0.392 	 0.968119 	 0.031881
	 0 	 0.393 	 0.966368 	 0.033632
	 0 	 0.394 	 0.965199 	 0.034801
	 0 	 0.395 	 0.961146 	 0.038854
	 0 	 0.396 	 0.959703 	 0.040297
	 0 	 0.397 	 0.947163 	 0.052837
	 0 	 0.398 	 0.859575 	 0.140425
	 0 	 0.399 	 0.639779 	 0.360221
	 0 	 0.4 	 0.359263 	 0.640737
	 0 	 0.401 	 0.151075 	 0.848925
	 0 	 0.402 	 0.053397 	 0.946603
	 0 	 0.403 	 0.020428 	 0.979572
	 0 	 0.404 	 0.008987 	 0.991013
	 0 	 0.405 	 0.004146 	 0.995854
	 0 	 0.406 	 0.002081 	 0.997919
	 0 	 0.407 	 0.001101 	 0.998899
	 0 	 0.408 	 0.000577 	 0.999423
	 0 	 0.409 	 0.000000 	 1
	 14 	 0.299 	 0.000000 	 1
	 14 	 0.3 	 0.001340 	 0.99866
	 14 	 0.301 	 0.001076 	 0.998924
	 14 	 0.302 	 0.000880 	 0.99912
	 14 	 0.303 	 0.001513 	 0.998487
	 14 	 0.304 	 0.021181 	 0.978819
	 14 	 0.305 	 0.085504 	 0.914496
	 14 	 0.306 	 0.185535 	 0.814465
	 14 	 0.307 	 0.283918 	 0.716082
	 14 	 0.308 	 0.329725 	 0.670275
	 14 	 0.309 	 0.364996 	 0.635004
	 14 	 0.31 	 0.404425 	 0.595575
	 14 	 0.311 	 0.482209 	 0.517791
	 14 	 0.312 	 0.549832 	 0.450168
	 14 	 0.313 	 0.592927 	 0.407073
	 14 	 0.314 	 0.638762 	 0.361238
	 14 	 0.315 	 0.675754 	 0.324246
	 14 	 0.316 	 0.695873 	 0.304127
	 14 	 0.317 	 0.700556 	 0.299444
	 14 	 0.318 	 0.726030 	 0.27397
	 14 	 0.319 	 0.767895 	 0.232105
	 14 	 0.32 	 0.799123 	 0.200877
	 14 	 0.321 	 0.813992 	 0.186008
	 14 	 0.322 	 0.825102 	 0.174898
	 14 	 0.323 	 0.827911 	 0.172089
	 14 	 0.324 	 0.836227 	 0.163773
	 14 	 0.325 	 0.850531 	 0.149469
	 14 	 0.326 	 0.866001 	 0.133999
	 14 	 0.327 	 0.877219 	 0.122781
	 14 	 0.328 	 0.877552 	 0.122448
	 14 	 0.329 	 0.882366 	 0.117634
	 14 	 0.33 	 0.896990 	 0.10301
	 14 	 0.331 	 0.899121 	 0.100879
	 14 	 0.332 	 0.882627 	 0.117373
	 14 	 0.333 	 0.879461 	 0.120539
	 14 	 0.334 	 0.865010 	 0.13499
	 14 	 0.335 	 0.870928 	 0.129072
	 14 	 0.336 	 0.892298 	 0.107702
	 14 	 0.337 	 0.893986 	 0.106014
	 14 	 0.338 	 0.900143 	 0.099857
	 14 	 0.339 	 0.900687 	 0.099313
	 14 	 0.34 	 0.909131 	 0.090869
	 14 	 0.341 	 0.909497 	 0.090503
	 14 	 0.342 	 0.897995 	 0.102005
	 14 	 0.343 	 0.896522 	 0.103478
	 14 	 0.344 	 0.907939 	 0.092061
	 14 	 0.345 	 0.922519 	 0.077481
	 14 	 0.346 	 0.935242 	 0.064758
	 14 	 0.347 	 0.933200 	 0.0668
	 14 	 0.348 	 0.924810 	 0.07519
	 14 	 0.349 	 0.919404 	 0.080596
	 14 	 0.35 	 0.918710 	 0.08129
	 14 	 0.351 	 0.918225 	 0.081775
	 14 	 0.352 	 0.915936 	 0.084064
	 14 	 0.353 	 0.911146 	 0.088854
	 14 	 0.354 	 0.913205 	 0.086795
	 14 	 0.355 	 0.925181 	 0.074819
	 14 	 0.356 	 0.943057 	 0.056943
	 14 	 0.357 	 0.946878 	 0.053122
	 14 	 0.358 	 0.937611 	 0.062389
	 14 	 0.359 	 0.928015 	 0.071985
	 14 	 0.36 	 0.920350 	 0.07965
	 14 	 0.361 	 0.917167 	 0.082833
	 14 	 0.362 	 0.923545 	 0.076455
	 14 	 0.363 	 0.936791 	 0.063209
	 14 	 0.364 	 0.943356 	 0.056644
	 14 	 0.365 	 0.941370 	 0.05863
	 14 	 0.366 	 0.949084 	 0.050916
	 14 	 0.367 	 0.955119 	 0.044881
	 14 	 0.368 	 0.956598 	 0.043402
	 14 	 0.369 	 0.955396 	 0.044604
	 14 	 0.37 	 0.951200 	 0.0488
	 14 	 0.371 	 0.947430 	 0.05257
	 14 	 0.372 	 0.945000 	 0.055
	 14 	 0.373 	 0.944798 	 0.055202
	 14 	 0.374 	 0.950481 	 0.049519
	 14 	 0.375 	 0.958308 	 0.041692
	 14 	 0.376 	 0.963008 	 0.036992
	 14 	 0.377 	 0.964230 	 0.03577
	 14 	 0.378 	 0.963966 	 0.036034
	 14 	 0.379 	 0.965793 	 0.034207
	 14 	 0.38 	 0.966698 	 0.033302
	 14 	 0.381 	 0.966712 	 0.033288
	 14 	 0.382 	 0.962736 	 0.037264
	 14 	 0.383 	 0.955879 	 0.044121
